0.008884	0.118761	-0.041567	-0.072558	-0.168518	-0.150659	-0.226512	1.432909	1.319586	0.561417	0.312157	-0.143723	-0.152851	2.414034	1.151340	0.810180	2.071507	0.626067	-0.153851	-0.302083	2.516276	1.440104	-0.067418	-0.153917	2.984102	-0.113113	-0.225852	-0.201563	-0.167039	-0.113502	-0.072285	-0.152068	-0.272042	-0.159493	-0.177347	-0.111616	-0.064447	-0.351547	-0.037115	-0.154452	-0.093141	-0.114911	-0.524264	-0.451203	-0.118966	-0.115360	-0.110980	-0.427710	-0.270646	-0.093265	-0.099545	-0.105337	-0.032050	-0.027908	0.465938	-0.003598	-0.253709	-0.013357	-0.164161	-0.095094	0.114233	0.599299	0.406828	0.012989	-0.197515	-0.031807	0.073257	-0.101247	-0.226778	-0.217616	-0.026967	0.476363	-0.156033	-0.349296	-0.037446	0.052691	0.299380	0.428372	0.361627	0.156166	-0.142328	-0.118658	-0.202926	0.279738	0.334983	0.255042	0.027154	-0.406785	-0.605948	-0.509004	-0.214774	-0.023081	-0.120723	-0.635917	-0.631285	-0.368429	-0.297078	-0.226833	-0.233155	-0.119781	-0.140004	-0.206634	-0.069337	-0.137802	-0.127990	-0.055112	-0.995674	-0.323912	-0.105491	-0.191833	-0.194478	-0.157931	-0.715148	-0.668786	-0.182849	-0.174839	-0.157974	-0.132201	0.088783	-0.500138	-0.442972	-0.014859	-0.146009	-0.144682	-0.356743	-1.146227	-1.017879	-0.643921	0.274931
0.024272	0.099846	-0.045636	-0.073734	-0.171190	-0.153353	-0.229441	1.428475	1.275337	0.513137	0.275150	-0.159012	-0.168812	2.408998	1.111307	0.750547	2.016689	0.586535	-0.171263	-0.328918	2.507996	1.477292	-0.091255	-0.168309	2.908787	-0.123295	-0.238169	-0.218420	-0.182956	-0.125110	-0.066630	-0.143095	-0.278937	-0.178585	-0.191917	-0.122333	-0.070463	-0.344689	-0.057972	-0.169436	-0.102640	-0.123583	-0.520802	-0.447480	-0.137739	-0.126024	-0.117467	-0.422533	-0.281936	-0.113112	-0.104481	-0.108086	-0.027540	-0.021038	0.450451	-0.048320	-0.276223	-0.026973	-0.154254	-0.085755	0.126417	0.572994	0.393080	-0.009465	-0.185668	-0.007734	0.090343	-0.096387	-0.206655	-0.176821	-0.002858	0.456419	-0.135635	-0.287374	-0.011726	0.066586	0.307081	0.414286	0.352563	0.158399	-0.117293	-0.104417	-0.183790	0.294623	0.332171	0.254574	0.032205	-0.373023	-0.581511	-0.483777	-0.191801	-0.009841	-0.107964	-0.608030	-0.615831	-0.350083	-0.282294	-0.213980	-0.228291	-0.113923	-0.134325	-0.198525	-0.061451	-0.130272	-0.122894	-0.051539	-0.971057	-0.312775	-0.102994	-0.186572	-0.188563	-0.155732	-0.683388	-0.632942	-0.170631	-0.174917	-0.157880	-0.131489	0.094358	-0.475323	-0.416952	-0.023390	-0.143356	-0.143217	-0.321970	-1.127853	-0.999433	-0.625666	0.269208
0.040942	0.082211	-0.047074	-0.072386	-0.172150	-0.154114	-0.230599	1.420807	1.222657	0.457432	0.236710	-0.173987	-0.184002	2.408998	1.076976	0.686908	1.965755	0.545677	-0.188470	-0.355118	2.499574	1.514064	-0.108922	-0.182277	2.832727	-0.131549	-0.249097	-0.234385	-0.198257	-0.136565	-0.062535	-0.134255	-0.285660	-0.197468	-0.205886	-0.133226	-0.077357	-0.337519	-0.079152	-0.184132	-0.112325	-0.132881	-0.516623	-0.443532	-0.156277	-0.136932	-0.124616	-0.415807	-0.291236	-0.133991	-0.110437	-0.112234	-0.025401	-0.016162	0.430428	-0.094218	-0.300199	-0.042327	-0.146230	-0.078726	0.135554	0.538828	0.380901	-0.033482	-0.175746	0.012907	0.104843	-0.090579	-0.187428	-0.138370	0.018638	0.429546	-0.115047	-0.228701	0.010461	0.077344	0.310971	0.395461	0.339991	0.159203	-0.095337	-0.093348	-0.166209	0.306917	0.326335	0.251304	0.036712	-0.338364	-0.557577	-0.458327	-0.167996	0.003153	-0.094957	-0.579921	-0.599406	-0.330872	-0.266759	-0.200249	-0.219789	-0.106104	-0.126998	-0.188536	-0.052520	-0.121708	-0.117257	-0.047221	-0.938268	-0.295907	-0.094588	-0.180037	-0.181406	-0.152405	-0.648576	-0.590039	-0.156503	-0.172354	-0.154972	-0.128399	0.097922	-0.449071	-0.388502	-0.029803	-0.138035	-0.139164	-0.286249	-1.102489	-0.982188	-0.606604	0.261854
0.058411	0.065867	-0.046443	-0.069173	-0.171900	-0.153262	-0.230016	1.409348	1.163031	0.395178	0.197145	-0.188819	-0.198445	2.412319	1.048710	0.620287	1.918217	0.503975	-0.205688	-0.380769	2.489662	1.549129	-0.120550	-0.196039	2.755814	-0.138226	-0.258888	-0.249588	-0.212955	-0.147638	-0.059872	-0.125783	-0.292301	-0.216184	-0.219251	-0.144112	-0.084921	-0.330095	-0.100352	-0.198566	-0.121971	-0.142524	-0.511660	-0.439247	-0.174492	-0.147871	-0.132120	-0.407430	-0.298250	-0.155276	-0.117140	-0.117553	-0.025448	-0.013077	0.406775	-0.140376	-0.324898	-0.058875	-0.139971	-0.073865	0.141739	0.498158	0.370657	-0.058289	-0.167645	0.030030	0.116779	-0.083637	-0.169082	-0.102696	0.037457	0.396938	-0.094326	-0.174200	0.029084	0.085249	0.311463	0.372808	0.324622	0.158904	-0.076536	-0.085277	-0.150129	0.316857	0.318032	0.245690	0.040857	-0.303367	-0.534175	-0.432740	-0.143531	0.015921	-0.081747	-0.551876	-0.582027	-0.310861	-0.250498	-0.185675	-0.208149	-0.096455	-0.118085	-0.176782	-0.042637	-0.112184	-0.111098	-0.042135	-0.897695	-0.274055	-0.080641	-0.172356	-0.173146	-0.148009	-0.610999	-0.540695	-0.140905	-0.167697	-0.149834	-0.123514	0.099718	-0.421490	-0.358022	-0.034419	-0.130720	-0.133161	-0.250149	-1.069825	-0.966048	-0.586963	0.253220
0.076221	0.050906	-0.044260	-0.064735	-0.170929	-0.151133	-0.227768	1.393684	1.098194	0.327537	0.156884	-0.203683	-0.212160	2.417257	1.026756	0.551922	1.873589	0.461962	-0.223090	-0.405939	2.476995	1.581229	-0.126367	-0.209777	2.678041	-0.143697	-0.267800	-0.264154	-0.227051	-0.158121	-0.058507	-0.117902	-0.298926	-0.234759	-0.232016	-0.154819	-0.092953	-0.322482	-0.121245	-0.212782	-0.131374	-0.152262	-0.505849	-0.434525	-0.192289	-0.158635	-0.139692	-0.397301	-0.302766	-0.176348	-0.124317	-0.123817	-0.027451	-0.011567	0.380423	-0.185899	-0.349575	-0.076064	-0.135354	-0.071027	0.145095	0.452430	0.362629	-0.083111	-0.161235	0.043604	0.126186	-0.075415	-0.151603	-0.070182	0.053564	0.359869	-0.073548	-0.124717	0.044177	0.090626	0.309016	0.347286	0.307190	0.157831	-0.060908	-0.079967	-0.135483	0.324711	0.307844	0.238218	0.044823	-0.268614	-0.511292	-0.407096	-0.118557	0.028481	-0.068377	-0.524173	-0.563715	-0.290134	-0.233554	-0.170317	-0.193934	-0.085149	-0.107690	-0.163428	-0.031928	-0.101788	-0.104457	-0.036281	-0.849883	-0.248049	-0.061641	-0.163680	-0.163940	-0.142622	-0.571079	-0.485714	-0.124295	-0.161497	-0.143065	-0.117409	0.099987	-0.392759	-0.325961	-0.037527	-0.122086	-0.125842	-0.214233	-1.029741	-0.950865	-0.566981	0.243663
0.093940	0.037501	-0.040998	-0.059660	-0.169715	-0.148071	-0.224006	1.373590	1.030191	0.255860	0.116483	-0.218715	-0.225191	2.421997	1.011137	0.483208	1.831409	0.420242	-0.240812	-0.430710	2.460341	1.609135	-0.126700	-0.223637	2.599493	-0.148321	-0.276049	-0.278202	-0.240569	-0.167853	-0.058316	-0.110837	-0.305592	-0.253198	-0.244204	-0.165200	-0.101285	-0.314751	-0.141534	-0.226802	-0.140358	-0.161878	-0.499164	-0.429290	-0.209584	-0.169049	-0.147079	-0.385390	-0.304602	-0.196615	-0.131722	-0.130825	-0.031199	-0.011424	0.352317	-0.229951	-0.373513	-0.093363	-0.132242	-0.070051	0.145766	0.403135	0.357090	-0.107199	-0.156382	0.053607	0.133115	-0.065823	-0.134987	-0.041178	0.066941	0.319638	-0.052809	-0.080992	0.055816	0.093818	0.304110	0.319863	0.288429	0.156296	-0.048422	-0.077154	-0.122203	0.330751	0.296346	0.229377	0.048765	-0.234704	-0.488908	-0.381478	-0.093297	0.040837	-0.054936	-0.497078	-0.544513	-0.268810	-0.216003	-0.154271	-0.177740	-0.072411	-0.095968	-0.148691	-0.020554	-0.090650	-0.097395	-0.029699	-0.795616	-0.218793	-0.038217	-0.154194	-0.153980	-0.136362	-0.529305	-0.426011	-0.107161	-0.154310	-0.135268	-0.110653	0.098937	-0.363087	-0.292797	-0.039382	-0.112794	-0.117826	-0.179065	-0.982344	-0.936422	-0.546912	0.233518
0.111180	0.025874	-0.037067	-0.054473	-0.168691	-0.144416	-0.218904	1.349061	0.961214	0.181701	0.076585	-0.234031	-0.237585	2.424730	1.001721	0.415656	1.791267	0.379433	-0.258935	-0.455146	2.438637	1.631708	-0.121964	-0.237707	2.520302	-0.152444	-0.283840	-0.291834	-0.253519	-0.176691	-0.059179	-0.104759	-0.312328	-0.271496	-0.255838	-0.175129	-0.109757	-0.306967	-0.160912	-0.240648	-0.148776	-0.171193	-0.491591	-0.423469	-0.226282	-0.178952	-0.154056	-0.371714	-0.303689	-0.215518	-0.139127	-0.138387	-0.036457	-0.012455	0.323391	-0.271763	-0.396031	-0.110251	-0.130493	-0.070762	0.143924	0.351776	0.354181	-0.129841	-0.152936	0.060093	0.137643	-0.054820	-0.119229	-0.015963	0.077603	0.277563	-0.032235	-0.043629	0.064138	0.095188	0.297243	0.291497	0.269058	0.154600	-0.038990	-0.076527	-0.110204	0.335261	0.284113	0.219662	0.052827	-0.202208	-0.466972	-0.355952	-0.067938	0.052992	-0.041503	-0.470824	-0.524461	-0.247027	-0.197932	-0.137652	-0.160192	-0.058494	-0.083099	-0.132819	-0.008692	-0.078915	-0.089980	-0.022449	-0.735801	-0.187214	-0.011075	-0.144096	-0.143466	-0.129360	-0.486245	-0.362587	-0.089980	-0.146656	-0.127016	-0.103777	0.096757	-0.332725	-0.259022	-0.040202	-0.103469	-0.109694	-0.145191	-0.927963	-0.922472	-0.527027	0.223115
0.127611	0.016311	-0.032790	-0.049617	-0.168238	-0.140486	-0.212682	1.320213	0.893529	0.106730	0.037909	-0.249711	-0.249374	2.423737	0.998143	0.350835	1.752663	0.340152	-0.277482	-0.479273	2.410923	1.647856	-0.112663	-0.252024	2.440636	-0.156389	-0.291340	-0.305122	-0.265914	-0.184539	-0.060985	-0.099829	-0.319141	-0.289622	-0.266937	-0.184501	-0.118243	-0.299195	-0.179101	-0.254321	-0.156510	-0.180059	-0.483135	-0.417010	-0.242296	-0.188214	-0.160440	-0.356301	-0.299992	-0.232562	-0.146329	-0.146325	-0.042989	-0.014475	0.294544	-0.310602	-0.416498	-0.126254	-0.129958	-0.072979	0.139758	0.299825	0.354040	-0.150387	-0.150737	0.063126	0.139859	-0.042425	-0.104337	0.005244	0.085581	0.234924	-0.011967	-0.013085	0.069322	0.095103	0.288907	0.263113	0.249774	0.153022	-0.032477	-0.077753	-0.099400	0.338524	0.271685	0.209560	0.057127	-0.171685	-0.445418	-0.330581	-0.042703	0.064944	-0.028181	-0.445631	-0.503616	-0.224938	-0.179448	-0.120597	-0.141914	-0.043677	-0.069295	-0.116088	0.003459	-0.066747	-0.082296	-0.014618	-0.671497	-0.154251	0.018991	-0.133593	-0.132610	-0.121762	-0.442469	-0.296546	-0.073226	-0.139012	-0.118845	-0.097256	0.093606	-0.301971	-0.225129	-0.040146	-0.094674	-0.101973	-0.113094	-0.867140	-0.908708	-0.507576	0.212756
0.142948	0.009118	-0.028435	-0.045460	-0.168679	-0.136578	-0.205594	1.287384	0.829395	0.032701	0.001220	-0.265798	-0.260605	2.417395	0.999855	0.290307	1.715279	0.302994	-0.296432	-0.503116	2.376408	1.656619	-0.099383	-0.266583	2.360807	-0.160452	-0.298677	-0.318127	-0.277770	-0.191338	-0.063636	-0.096175	-0.326029	-0.307529	-0.277533	-0.193242	-0.126646	-0.291500	-0.195845	-0.267815	-0.163481	-0.188377	-0.473828	-0.409876	-0.257542	-0.196733	-0.166091	-0.339267	-0.293554	-0.247319	-0.153173	-0.154496	-0.050576	-0.017330	0.266611	-0.345869	-0.434357	-0.140950	-0.130502	-0.076533	0.133471	0.248679	0.356646	-0.168272	-0.149641	0.062827	0.139857	-0.028717	-0.090335	0.022281	0.090924	0.192935	0.007833	0.010331	0.071582	0.093922	0.279578	0.235577	0.231202	0.151808	-0.028704	-0.080477	-0.089717	0.340805	0.259568	0.199519	0.061759	-0.143635	-0.424178	-0.305430	-0.017811	0.076677	-0.015089	-0.421682	-0.482049	-0.202719	-0.160666	-0.103266	-0.123512	-0.028261	-0.054791	-0.098802	0.015685	-0.054325	-0.074426	-0.006316	-0.603919	-0.120840	0.051116	-0.122907	-0.121630	-0.113732	-0.398605	-0.229059	-0.057351	-0.131810	-0.111238	-0.091516	0.089626	-0.271119	-0.191621	-0.039347	-0.086910	-0.095128	-0.083230	-0.800632	-0.894795	-0.488825	0.202713
0.156967	0.004611	-0.024168	-0.042257	-0.170260	-0.132951	-0.197900	1.251015	0.770986	-0.038631	-0.032707	-0.282287	-0.271299	2.404176	1.006139	0.235583	1.678761	0.268515	-0.315693	-0.526656	2.334496	1.657105	-0.082774	-0.281314	2.281065	-0.164876	-0.305938	-0.330870	-0.289089	-0.197060	-0.067040	-0.093880	-0.332954	-0.325131	-0.287641	-0.201294	-0.134888	-0.283936	-0.210910	-0.281113	-0.169647	-0.196093	-0.463710	-0.402051	-0.271921	-0.204434	-0.170917	-0.320732	-0.284487	-0.259430	-0.159525	-0.162772	-0.058995	-0.020879	0.240349	-0.377020	-0.449134	-0.153975	-0.131980	-0.081255	0.125275	0.199641	0.361984	-0.183017	-0.149507	0.059341	0.137752	-0.013832	-0.077257	0.035059	0.093706	0.152717	0.026976	0.026486	0.071172	0.091986	0.269720	0.209674	0.213914	0.151163	-0.027445	-0.084339	-0.081068	0.342349	0.248208	0.189962	0.066793	-0.118517	-0.403168	-0.280554	0.006532	0.088180	-0.002331	-0.399128	-0.459808	-0.180536	-0.141721	-0.085824	-0.105577	-0.012547	-0.039840	-0.081268	0.027774	-0.041830	-0.066469	0.002330	-0.534309	-0.087860	0.084427	-0.112250	-0.110737	-0.105433	-0.355320	-0.161258	-0.042769	-0.125403	-0.104603	-0.086894	0.084924	-0.240500	-0.158966	-0.037865	-0.080583	-0.089535	-0.055993	-0.729396	-0.880386	-0.470985	0.193229
