-0.522289	-0.598442	-0.631394	-0.611110	-0.314464	-0.147444	0.116529	-1.146521	-1.092116	-0.783653	-0.623817	-0.415274	-0.075480	-1.432681	-1.335551	-0.864981	-1.165509	-0.875897	-0.411683	-0.203818	-1.196129	-1.248739	-0.318680	-0.285653	-1.194600	-0.055488	-0.152881	-0.000084	0.129794	0.204901	0.067614	0.128900	0.050430	0.224182	0.322427	0.305058	0.333374	0.303402	0.182656	0.533031	0.364244	0.548411	0.500372	0.693338	0.350354	0.386742	0.704678	1.126028	0.822917	0.518230	0.918385	0.855662	0.666592	0.285693	-0.172374	0.297351	0.519585	1.053437	1.016067	0.946471	0.688553	0.112989	0.746260	1.093172	1.295292	0.984567	0.596938	0.912710	0.939990	0.072322	0.124911	0.111469	0.219773	0.227527	-0.031743	-0.114214	-0.038351	-0.082491	-0.304903	-0.204923	0.101651	0.102757	-0.366286	-0.228387	-0.223103	-0.340195	-0.244395	0.069247	-0.019303	-0.570012	-0.272999	-0.113412	-0.099717	0.503838	0.226487	0.120919	0.022296	-0.037403	0.016716	0.111144	0.162683	0.130203	-0.222706	-0.125726	-0.099277	0.031893	0.137327	-0.379593	-0.078099	-0.289203	-0.121805	-0.160170	-0.393128	-0.300602	-0.610506	-0.092793	-0.227903	-0.266443	0.099076	0.171681	-0.447498	-0.238994	-0.312331	-0.311837	-0.634178	-0.017845	0.614325	0.413004	-0.139378
-0.610196	-0.692331	-0.727142	-0.709807	-0.410619	-0.232658	0.051733	-1.206527	-1.211275	-0.871357	-0.702242	-0.492592	-0.141366	-1.518712	-1.390188	-0.946771	-1.244118	-0.920746	-0.463653	-0.261657	-1.227529	-1.244169	-0.352455	-0.338197	-1.239147	-0.082738	-0.192717	-0.047343	0.090723	0.171538	0.038530	0.088689	0.004795	0.201687	0.292524	0.281130	0.328821	0.262315	0.189421	0.479084	0.345554	0.555423	0.461706	0.655231	0.329134	0.373830	0.725669	1.073491	0.747923	0.558556	1.002934	0.931417	0.740884	0.329424	-0.191213	0.276615	0.563906	1.162039	1.150811	1.086864	0.793078	0.233809	0.808694	1.216339	1.489013	1.193007	0.775264	1.088395	1.132980	0.394229	0.445776	0.322570	0.480614	0.488884	0.188638	0.093500	0.153010	-0.060386	-0.304832	-0.248201	0.301236	0.295789	-0.227978	-0.145898	-0.168168	-0.345922	-0.290690	0.157943	0.061953	-0.556094	-0.261314	-0.133429	-0.137273	0.528016	0.208437	0.101427	0.001500	-0.072286	-0.012936	0.080117	0.120494	0.067687	-0.288111	-0.192838	-0.172991	-0.051853	0.143863	-0.424177	-0.140774	-0.373457	-0.239673	-0.265952	-0.449191	-0.369366	-0.681319	-0.190860	-0.333787	-0.385195	0.009022	0.078244	-0.534475	-0.343953	-0.438939	-0.439312	-0.721827	-0.087148	0.568828	0.377362	-0.192056
-0.690074	-0.779137	-0.815077	-0.800761	-0.499721	-0.311403	-0.007628	-1.254838	-1.321014	-0.949419	-0.772145	-0.561817	-0.200911	-1.592435	-1.433060	-1.018451	-1.321957	-0.952799	-0.508072	-0.312083	-1.257761	-1.229039	-0.379634	-0.383547	-1.277275	-0.106278	-0.224834	-0.088325	0.057496	0.143091	0.012693	0.052448	-0.035504	0.181195	0.267208	0.261514	0.325701	0.223932	0.198904	0.426558	0.330381	0.562190	0.424700	0.619740	0.310871	0.363121	0.744424	1.022537	0.671598	0.598387	1.082768	1.003626	0.812467	0.374006	-0.207787	0.259461	0.606461	1.264036	1.279255	1.221321	0.893945	0.351540	0.867905	1.330833	1.668994	1.390253	0.946631	1.254540	1.315615	0.704340	0.756049	0.526301	0.730414	0.737494	0.396769	0.290405	0.333813	-0.046842	-0.308494	-0.291454	0.487114	0.474813	-0.105950	-0.077165	-0.124891	-0.355775	-0.337687	0.229259	0.125656	-0.557970	-0.260494	-0.159162	-0.178195	0.541891	0.182376	0.074391	-0.025649	-0.111772	-0.047605	0.044078	0.073448	-0.001196	-0.354747	-0.259397	-0.245965	-0.130740	0.146774	-0.463564	-0.204085	-0.452792	-0.354085	-0.365423	-0.498908	-0.428782	-0.744017	-0.284104	-0.433144	-0.497498	-0.074983	-0.008050	-0.612707	-0.442967	-0.559484	-0.560565	-0.801143	-0.149184	0.528143	0.344140	-0.240588
-0.761146	-0.858068	-0.894202	-0.882854	-0.580737	-0.382920	-0.061045	-1.291191	-1.419973	-1.016970	-0.832760	-0.622141	-0.253454	-1.653150	-1.463670	-1.079186	-1.398005	-0.972207	-0.544749	-0.354620	-1.287030	-1.204448	-0.400584	-0.421310	-1.309068	-0.126531	-0.249039	-0.122775	0.030366	0.119926	-0.009576	0.019946	-0.070377	0.162231	0.246922	0.246593	0.324137	0.188166	0.209733	0.376422	0.319009	0.568922	0.389231	0.586694	0.295911	0.354915	0.761035	0.973192	0.594430	0.637354	1.157018	1.071728	0.880767	0.419094	-0.221568	0.246197	0.646823	1.357894	1.400278	1.348639	0.990512	0.465457	0.923176	1.435002	1.833290	1.574252	1.109514	1.409054	1.485824	0.999156	1.052454	0.720764	0.966039	0.969876	0.590385	0.474428	0.502207	-0.041057	-0.315462	-0.333908	0.657166	0.637838	-0.001253	-0.022568	-0.093150	-0.369233	-0.384637	0.282590	0.171234	-0.575171	-0.269928	-0.189823	-0.221604	0.545300	0.148956	0.040513	-0.058410	-0.155014	-0.086566	0.003721	0.022574	-0.075191	-0.421804	-0.324641	-0.317343	-0.203993	0.146150	-0.497227	-0.267444	-0.526491	-0.463630	-0.457409	-0.542007	-0.478592	-0.798066	-0.371507	-0.524860	-0.601953	-0.152301	-0.086322	-0.681479	-0.534925	-0.672577	-0.674147	-0.871357	-0.203328	0.492061	0.313042	-0.284406
-0.822787	-0.928471	-0.963672	-0.955122	-0.652767	-0.446580	-0.108139	-1.315535	-1.506991	-1.073335	-0.883496	-0.672921	-0.298478	-1.700365	-1.481742	-1.128345	-1.471128	-0.979394	-0.573630	-0.388953	-1.315500	-1.171705	-0.415783	-0.451252	-1.334675	-0.143919	-0.265332	-0.150581	0.009431	0.102248	-0.028048	-0.009084	-0.099844	0.144337	0.231943	0.236591	0.324189	0.154902	0.220508	0.329561	0.311591	0.575798	0.355187	0.555869	0.284476	0.349408	0.775609	0.925442	0.516932	0.675056	1.224867	1.135169	0.945210	0.464271	-0.232105	0.237004	0.684561	1.442178	1.512814	1.467684	1.082158	0.574847	0.973832	1.527343	1.980183	1.743134	1.262481	1.550028	1.641733	1.275479	1.331962	0.904213	1.184648	1.182923	0.767569	0.643788	0.656636	-0.042092	-0.325221	-0.374794	0.809641	0.783251	0.085471	0.017827	-0.072569	-0.385685	-0.430788	0.317749	0.198531	-0.606902	-0.288808	-0.224511	-0.266556	0.538356	0.108997	0.000644	-0.095907	-0.201071	-0.128987	-0.040142	-0.031008	-0.152893	-0.488468	-0.387838	-0.386299	-0.270946	0.142152	-0.524736	-0.330271	-0.593950	-0.566992	-0.540873	-0.578297	-0.518694	-0.843047	-0.452155	-0.607964	-0.697305	-0.222421	-0.155844	-0.740262	-0.618843	-0.776948	-0.778734	-0.931857	-0.249101	0.460313	0.283767	-0.323036
-0.874528	-0.989856	-1.022807	-1.016770	-0.715063	-0.501894	-0.148664	-1.328050	-1.581122	-1.118037	-0.923930	-0.713692	-0.335605	-1.733817	-1.487219	-1.165538	-1.540091	-0.975048	-0.594810	-0.414934	-1.343264	-1.132287	-0.425797	-0.473292	-1.354319	-0.158842	-0.273902	-0.171791	-0.005376	0.090104	-0.042592	-0.034916	-0.124018	0.127082	0.222367	0.231569	0.325843	0.123999	0.229862	0.286756	0.308150	0.582950	0.322442	0.527007	0.276662	0.346694	0.788266	0.879227	0.439591	0.711064	1.285557	1.193424	1.005235	0.509067	-0.239029	0.231917	0.719258	1.515584	1.615875	1.577387	1.168274	0.679013	1.019232	1.606505	2.108205	1.895244	1.404209	1.675761	1.781673	1.530447	1.591829	1.075064	1.383744	1.373948	0.926756	0.797018	0.795833	-0.048892	-0.337208	-0.413368	0.943173	0.909826	0.153952	0.044255	-0.062535	-0.404451	-0.475384	0.334990	0.207815	-0.652051	-0.316108	-0.262236	-0.312071	0.521419	0.063468	-0.044218	-0.137166	-0.248937	-0.173945	-0.086598	-0.086088	-0.232769	-0.553923	-0.448297	-0.452054	-0.331041	0.135020	-0.545779	-0.391982	-0.654653	-0.662963	-0.614934	-0.607774	-0.549145	-0.878705	-0.525247	-0.681643	-0.782453	-0.284968	-0.216039	-0.788681	-0.693873	-0.871471	-0.873151	-0.982211	-0.286176	0.432556	0.256008	-0.356106
-0.916065	-1.041887	-1.071102	-1.067184	-0.767035	-0.548509	-0.182507	-1.329104	-1.641639	-1.150808	-0.953821	-0.744169	-0.364612	-1.753445	-1.480278	-1.190574	-1.603595	-0.960065	-0.608507	-0.432570	-1.370324	-1.087785	-0.431272	-0.487513	-1.368245	-0.171679	-0.275135	-0.186583	-0.014266	0.083380	-0.053181	-0.057834	-0.143109	0.110088	0.218112	0.231424	0.329015	0.095317	0.236491	0.248665	0.308563	0.590463	0.290893	0.499823	0.272434	0.346763	0.799121	0.834491	0.362887	0.744927	1.338408	1.245995	1.060298	0.552955	-0.242064	0.230833	0.750504	1.576974	1.708547	1.676773	1.248259	0.777272	1.058799	1.671339	2.216162	2.029145	1.533493	1.784785	1.904206	1.761569	1.829627	1.231908	1.561185	1.540735	1.066746	0.932976	0.918839	-0.060330	-0.350806	-0.448920	1.056804	1.016734	0.204306	0.057263	-0.062228	-0.424795	-0.517684	0.334973	0.199753	-0.709217	-0.350626	-0.301944	-0.357157	0.495107	0.013480	-0.092961	-0.181122	-0.297556	-0.220440	-0.134657	-0.141401	-0.313204	-0.617374	-0.505372	-0.513875	-0.383842	0.125075	-0.560156	-0.452009	-0.708207	-0.750469	-0.678873	-0.630490	-0.570146	-0.904902	-0.590119	-0.745250	-0.856469	-0.339670	-0.266498	-0.826544	-0.759319	-0.955187	-0.956396	-1.022155	-0.314372	0.408407	0.229484	-0.383353
-0.947266	-1.084375	-1.108232	-1.105929	-0.808253	-0.586214	-0.209688	-1.319272	-1.688017	-1.171580	-0.973101	-0.764249	-0.385431	-1.759401	-1.461311	-1.203496	-1.660317	-0.935545	-0.615051	-0.442034	-1.396616	-1.039868	-0.432894	-0.494148	-1.376745	-0.182765	-0.269570	-0.195274	-0.017601	0.081799	-0.059885	-0.078090	-0.157401	0.093040	0.218922	0.235883	0.333552	0.068714	0.239233	0.215806	0.312582	0.598355	0.260453	0.474030	0.271629	0.349489	0.808280	0.791131	0.287295	0.776173	1.382826	1.292416	1.109878	0.595365	-0.241042	0.233506	0.777909	1.625397	1.790010	1.764953	1.321535	0.868957	1.092010	1.720906	2.303127	2.143644	1.649259	1.875888	2.008145	1.966751	2.043250	1.373515	1.715240	1.681548	1.186708	1.050842	1.024999	-0.075234	-0.365367	-0.480793	1.149977	1.103537	0.237022	0.057652	-0.070637	-0.445943	-0.556984	0.318750	0.175407	-0.776728	-0.391010	-0.342532	-0.400814	0.460267	-0.039753	-0.144381	-0.226645	-0.345841	-0.267419	-0.183263	-0.195667	-0.392535	-0.678037	-0.558468	-0.571082	-0.429032	0.112663	-0.567793	-0.509778	-0.754304	-0.828577	-0.732149	-0.646659	-0.582015	-0.921649	-0.646232	-0.798309	-0.918610	-0.386400	-0.306994	-0.853835	-0.814640	-1.027292	-1.027642	-1.051609	-0.333668	0.387432	0.203938	-0.404624
-0.968156	-1.117281	-1.134037	-1.132755	-0.838451	-0.614936	-0.230343	-1.299280	-1.720018	-1.180483	-0.981871	-0.773996	-0.398138	-1.752046	-1.430924	-1.204548	-1.708938	-0.902745	-0.614877	-0.443639	-1.421973	-0.990224	-0.431369	-0.493563	-1.380116	-0.192372	-0.257899	-0.198291	-0.015869	0.084945	-0.062865	-0.095941	-0.167246	0.075710	0.224365	0.244517	0.339232	0.044055	0.237143	0.188540	0.319824	0.606583	0.231061	0.449343	0.273956	0.354647	0.815825	0.749046	0.213259	0.804336	1.418312	1.332261	1.153481	0.635698	-0.235897	0.239567	0.801106	1.660113	1.859542	1.841151	1.387544	0.953427	1.118420	1.754490	2.368445	2.237791	1.750563	1.948131	2.092551	2.144304	2.230939	1.498846	1.844566	1.795166	1.286169	1.150120	1.113957	-0.092429	-0.380219	-0.508400	1.222512	1.170175	0.252907	0.046485	-0.086603	-0.467098	-0.592610	0.287723	0.136189	-0.852699	-0.435781	-0.382879	-0.442070	0.417958	-0.094924	-0.197199	-0.272567	-0.392700	-0.313800	-0.231316	-0.247604	-0.469085	-0.735142	-0.607038	-0.623053	-0.466420	0.098242	-0.568735	-0.564722	-0.792740	-0.896504	-0.774396	-0.656568	-0.585190	-0.929097	-0.693184	-0.840512	-0.968321	-0.425151	-0.337458	-0.870692	-0.859448	-1.087168	-1.086253	-1.070684	-0.344189	0.369185	0.179146	-0.419878
-0.978930	-1.140693	-1.148533	-1.147590	-0.857529	-0.634724	-0.244718	-1.270009	-1.737571	-1.177824	-0.980388	-0.773648	-0.402951	-1.731927	-1.389925	-1.194180	-1.748194	-0.863039	-0.608503	-0.437837	-1.446132	-0.940500	-0.427404	-0.486250	-1.378678	-0.200722	-0.240928	-0.196161	-0.009672	0.092264	-0.062371	-0.111592	-0.173050	0.057955	0.233862	0.256758	0.345778	0.021218	0.229462	0.167067	0.329798	0.615032	0.202683	0.425505	0.279010	0.361903	0.821806	0.708138	0.141207	0.828936	1.444471	1.365142	1.190653	0.673341	-0.226671	0.248525	0.819758	1.680607	1.916519	1.904696	1.445746	1.030064	1.137659	1.771620	2.411746	2.310884	1.836612	2.000841	2.156743	2.292947	2.391288	1.607059	1.948244	1.880866	1.365010	1.230611	1.185637	-0.110758	-0.394698	-0.531217	1.274610	1.216944	0.253087	0.025029	-0.108846	-0.487462	-0.623955	0.243602	0.083816	-0.935048	-0.483378	-0.421861	-0.479990	0.369415	-0.150681	-0.250099	-0.317705	-0.437055	-0.358485	-0.277712	-0.295964	-0.541200	-0.787954	-0.650583	-0.669230	-0.495924	0.082272	-0.563143	-0.616289	-0.823401	-0.953622	-0.805428	-0.660601	-0.580220	-0.927504	-0.730716	-0.871727	-1.005236	-0.456013	-0.358009	-0.877434	-0.893516	-1.134362	-1.131780	-1.079614	-0.346202	0.353220	0.154948	-0.429175
